condition_name,id,query,summary,reference,response,response_status,failure_class,failure_stage,source_error,retrieval_sources,retrieval_source_types,query_constraints_json,ranked_source_summary,retrieval_feature_summary,source_needed,docs_scope_needed,validity_sensitive,attachment_dependent,query_type,version_sensitive,system_scope_required,context_precision_without_reference,context_recall,factual_correctness,faithfulness,user_input
naive_combined,HPCSSUP-81206,"Dear Sir or Madame,
CRSID: leh50
Account: CIA-DAMTP-SL2-CPU
Location:
/home/leh50/PLUTOSTUFF_CSD3/PLUTO_v4pt4Patch2_MonJun282021Download/PLUTO/RESEARCH_PROJECTS/08BrokenDiskProject/03BrokenDiskQuasi2DSims_Re4687/VSTRHYDRO2DRes32Re4687BrokenDiskForcedBreak22a0pt05Displace8HzBCReflectiveLx60H_2DHDIsoth_1920x0p008x768_ZBReflective_NonIdealNoMassSourceTermICDifferentVelocityPerts
Code I'm trying to compile: C using mpicc
Error:
When I try to compile the code I get the following error
icc: warning #10352: The directory '/tmp' is full.  Please check disk space.
I didn't have any issues trying to compile the code a few days ago. According to ""quota"":
Filesystem/Project    GB        quota     limit          grace           files    quota    limit   grace User/Grp/Proj
/home                 11.8       50.0      55.0                                    -    ------- No File Quotas  -------     U:leh50
/rds-d7                0.0     1099.5    1209.5                                 -        1  1048576  1048576             - P:45565
/rds-d2                0.0        0.0       0.0                                           -        1        0        0       - G:rds
rds-xg257ahCixg    19271.6    20000.0   20000.0           -  1096248 10240000 10240000   - P:92227
I don't know what the /tmp folder is. As far as I know I haven't stored anything there. I would greatly appreciate your help with this.
Best,
Dr Loren E. Held
Postdoctoral Researcher
Astrophysical Fluid Dynamics Group
Department of Applied Mathematics and Theoretical Physics (DAMTP)
University of Cambridge",Can't compile code: error: icc: warning #10352: The directory '/tmp' is full.  Please check disk space.,,,ok,,,,docs|tickets,local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Research Data Store""], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/unknown:HPCSSUP-23131 | r2:docs/local_official/legacy:https://docs.hpc.cam.ac.uk/hpc/user-guide/quickstart.html::chunk::0005 | r3:unknown/ticket_memory/current:HPCSSUP-71897,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:local_official:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,0.8041666666465626,0.8,0.26,0.6666666666666666,
naive_combined,HPCSSUP-98917,"Dear Sir/Madam,
My name is Guillaume Alexis, id : grfa2. My working directory is /rds/user/grfa2/hpc-work/
For now, I don't have a job submission script. I'm solely trying to install a package named Dedalus ([https://dedalus-project.readthedocs.io/en/latest/pages/installation.html](https://dedalus-project.readthedocs.io/en/latest/pages/installation.html)) and its dependancies, in order to run my script.
My main question is : How should I do it ? I tried in a conda environment, but I'm unsure about the intel/intel-mpi/fftw/hdf5 versions I should load, in order to build Dedalus correctly with these modules.
Thank you for your help,
Best wishes,
Guillaume Alexis",Installing Dedalus (Python package) to run a python script on HPC,,,ok,,,,docs|tickets,local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Research Data Store""], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/unknown:HPCSSUP-15213 | r2:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/user-guide/sapphire.html::chunk::0001 | r3:unknown/ticket_memory/current:HPCSSUP-26983,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:local_official:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,both,local_and_external,yes,no,software_version,yes,yes,0.8055555555287036,1.0,0.14,0.3333333333333333,
naive_combined,HPCSSUP-98460,"Good afternoon,
A student from CEB would like to use abaqus 2024 on the HPC cluster. The student mentioned that they contacted you and you advised that this version is not compatible.
I wanted to confirm if this is the case or did the end user misunderstand.
Kind regards,
Zac
------------------------------------------------------
Zac Iskander (he/him)
IT Support Team Leader
University of Cambridge
Department of Engineering
Trumpington Street
Cambridge, CB2 1PZ, UK
01223760591",Installing abaqus 2024 on HPC,,,ok,,,,docs|tickets,local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": null, ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/unknown:HPCSSUP-91919 | r2:docs/local_official/unknown:https://docs.hpc.cam.ac.uk/hpc/user-guide/getting_support.html::chunk::0000 | r3:docs/local_official/unknown:https://docs.hpc.cam.ac.uk/hpc/user-guide/getting_support.html::chunk::0002,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:local_official:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_and_external,yes,no,software_version,yes,yes,0.0,0.42857142857142855,0.1,0.125,
naive_combined,HPCSSUP-99428,"Hi Team,
I’m getting in touch regarding an issue on the SRCP platform, which I’ve attached for reference. We urgently need the SNPolisher R package installed into the environment associated with the following platform ID: kjtcs2jvzw7.
This is time‑critical, as the NHSBT Genomics Programme is currently unable to carry out essential clinical work without this package being available.
Could you please prioritise this installation at your earliest opportunity and confirm once it has been completed?
Grateful
[cid:b9547aa4-5bed-4828-8cca-804065ce11a4]
Many thanks,
Justin Ofosu-Dankwa, PhD",Urgent: Request to Install SNPolisher R Package on SRCP Environment (Platform ID: kjtcs2jvzw7),,,ok,,,,docs|tickets,local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Secure Research Computing""], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-97677 | r2:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/software-packages/r.html::chunk::0000 | r3:unknown/ticket_memory/current:HPCSSUP-83191,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:local_official:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,tickets,none,yes,no,software_version,yes,yes,0.8928571428348213,0.0,0.11,0.0,
naive_combined,HPCSSUP-95709,"Hi
I've been getting an error on Ampere jobs recently where it fails immediately, stating that the CUDA-capable devices aren't available. I've had this error occur when using submission scripts for running turbostream 3.6.10 which has worked for years, and using a separate script running turbostream 4.2.127 recently. I've attached an example slurm.out file I've had from a turbostream4 job. This error seems to happen whenever I get assigned gpu-q-29, though I've heard colleagues mention getting something similar recently on different nodes. I'm aware I can exclude gpu-q-29 in my sbatch, but if it happens on other nodes and I lose all the time I waited in the queue, it's frustrating. Are there any sbatch instructions I can add to avoid this happening, or a fix for the route problem?
Many Thanks,
Dom
Example slurm.out file
_______________________________________________________________________
Loading rhel8/default-amp
Loading requirement: rhel8/slurm singularity/current rhel8/global cuda/11.4
libpciaccess/0.16/gcc-9.4.0-6fonbj6 libiconv/1.16/gcc-9.4.0-ahebbov
libxml2/2.9.12/gcc-9.4.0-gnknt5e ncurses/6.2/gcc-9.4.0-aiirok7
hwloc/2.5.0/gcc-9.4.0-7sqomga libevent/2.1.12/gcc-9.4.0-hgny7cm
numactl/2.0.14/gcc-9.4.0-52dwc6n cuda/11.4.0/gcc-9.4.0-3hnxhjt
gdrcopy/2.2/gcc-9.4.0-e4igtfp knem/1.1.4/gcc-9.4.0-bpbxgva
libnl/3.3.0/gcc-9.4.0-whwhrwb rdma-core/34.0/gcc-9.4.0-5eo5n2u
ucx/1.11.1/gcc-9.4.0-lktqyl4 openmpi/4.1.1/gcc-9.4.0-epagguv
Changed directory to /home/drc60/rds/hpc-work/Liftfan/TURBOSTREAM4.
JobID: 17907836
======
Time: Thu 20 Nov 13:39:09 GMT 2025
Running on master node: gpu-q-26
Current directory: /home/drc60/rds/hpc-work/Liftfan/TURBOSTREAM4
Nodes allocated:
================
gpu-q-[26 29]
numprocs=8, numnodes=2, ppn=4 (OMP_NUM_THREADS=1)
Executing command:
==================
mpirun -npernode 4 -np 8 python /usr/local/software/turbostream/ts42127/a100/turbostream_4/bin/turbostream.py config_initial.ofp lf_exp_sig1p15_l0p037_ns2_ULJSAAAJB51TSS77LLNE_nac_V1_thic_hover_input.hdf5 lf_exp_sig1p15_l0p037_ns2_ULJSAAAJB51TSS77LLNE_nac_V1_thic_hover_input.hdf5 lf_exp_sig1p15_l0p037_ns2_ULJSAAAJB51TSS77LLNE_nac_V1_thic_hover_input.hdf5 lf_exp_sig1p15_l0p037_ns2_ULJSAAAJB51TSS77LLNE_nac_V1_thic_hover_laminar 4
Cuda error in file 'src/sbd/cuda/sbd_cuda.cu' in line 2002 : all CUDA-capable devices are busy or unavailable.
Cuda error in file 'src/sbd/cuda/sbd_cuda.cu' in line 2002 : all CUDA-capable devices are busy or unavailable.
--------------------------------------------------------------------------
Primary job  terminated normally, but 1 process returned
a non-zero exit code. Per user-direction, the job has been aborted.
--------------------------------------------------------------------------
--------------------------------------------------------------------------
mpirun detected that one or more processes exited with non-zero status, thus causing
the job to be terminated. The first process to do so was:
Process name: [[55555,1],7]
Exit code:    1
--------------------------------------------------------------------------",CUDA-capable devices unavailable error on ampere,,,ok,,,,docs|tickets,local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [""ampere""], ""query_type"": ""software_version"", ""scope_family_names"": [""ampere""], ""scope_required"": true, ""service_names"": [""Research Data Store""], ""software_names"": [""Python""], ""software_versions"": [""3.6""], ""system_names"": [""Ampere GPU Nodes""], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": true}",r1:unknown/ticket_memory/current:HPCSSUP-61873 | r2:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/user-guide/a100.html::chunk::0001 | r3:unknown/ticket_memory/current:HPCSSUP-100531,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:local_official:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,both,local_official,yes,no,local_operational,no,yes,0.7801587301457276,1.0,0.4,0.7777777777777778,
naive_combined,HPCSSUP-100516,"Dear HPC team,
Please find attached a purchase order for 2,000 CPU hours of service level 2 , to be credited to Emily Lines.
Best wishes,
Anne Baranger",Fw: Purchase order for Service Level 2 and simulation hours,,,ok,,,,docs|tickets,local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": null, ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/unknown:HPCSSUP-73957 | r2:docs/local_official/unknown:https://docs.hpc.cam.ac.uk/hpc/user-guide/policies.html::chunk::0002 | r3:unknown/ticket_memory/current:HPCSSUP-89499,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:local_official:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,tickets,none,yes,yes,local_operational,no,yes,0.5783333333217666,0.8571428571428571,0.42,0.375,
naive_combined,HPCSSUP-100411,"Hi there,
I manage a Research Data store for the “kstarkstar” project:
Directory: rds-mk652-kstarkstar
Project ID: bUoO2gzww9Q
It is about to expire. I want to extend the license for another year (for all 5TB) with all of the same permissions. I raised a PO have requested a new data store but think I may have made a mistake here. I don’t want a new storage area, I just want to extend the existing one.
Please can you resolve my mistake?
The PO for the extension is attached.
Many thanks,
Matt",Extension of project storage,,,ok,,,,docs|tickets,local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Research Data Store""], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-20650 | r2:docs/local_official/unknown:https://docs.hpc.cam.ac.uk/hpc/user-guide/sbs.html::chunk::0000 | r3:unknown/ticket_memory/current:HPCSSUP-19348,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:local_official:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,tickets,none,yes,yes,local_operational,no,yes,0.7928571428373213,0.875,0.09,0.5,
tickets_only,HPCSSUP-98608,"Dear Henry,
I hope this email finds you well!
I would like to load lammps gpu in my account, but I got the error of ""sbatch: error: Batch job submission failed: Invalid account or account/partition combination specified"". My slurm script is attached. Could you please let me know the correct format of the slurm script?
Many thanks!
Best Regards,
Ruitian
-------------------------------------------------
Dr. Ruitian He
Postdoctoral Research Assistant
Oxford Thermofluids Institute
Department of Engineering Science
University of Oxford
Oxford, OX2 0ES",Enquiry about my account name,,,ok,,,,tickets,ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [""LAMMPS Molecular Dynamics Simulator""], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-57238 | r2:unknown/ticket_memory/unknown:HPCSSUP-8291 | r3:unknown/ticket_memory/unknown:HPCSSUP-15710,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,both,local_official,yes,no,local_operational,no,yes,0.9999999999833333,1.0,0.6,0.875,
tickets_only,HPCSSUP-98575,"Dear HPC Group,
I am Wenhao Xu, a PhD student in the Department of Clinical Neurosciences, working in Prof. Peter Smielewski’s group. I am writing to ask about extending our SL3 CPU allocation, as my current usage on account wx266 has reached the limit.
According to mybalance records, I have used 380,694 CPU hours under Account SMIELEWSKI-SL3-CPU over the last year, and I would be grateful if you could advise:
1.
Whether it is possible to request additional CPU hours for continued work this year; and
1.
Whether SL3 free usage reset annually, and if so, when the reset could occur.
If you need any additional details, please let me know.
Many thanks for your help.
Best,
–
Wenhao Xu
PhD candidate, Department of Clinical Neurosciences
Clare Hall, University of Cambridge",Query on extending SL3 CPU usage and annual reset,,,ok,,,,tickets,ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/unknown:HPCSSUP-100211 | r2:unknown/ticket_memory/unknown:HPCSSUP-65502 | r3:unknown/ticket_memory/current:HPCSSUP-39690,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,tickets,none,yes,no,local_operational,no,yes,0.19999999998,1.0,nan,0.2857142857142857,
tickets_only,HPCSSUP-98537,"Hi Team,
I am having an issue with my interactive OnDemand notebooks. They seem to reach the point of Starting and then crash before they can actually begin. Here is an output.log:
```
/var/spool/slurm/slurmd/job21509569/slurm_script: line 3: module: command not found
Script starting...
Waiting for Jupyter Notebook server to open port 61834...
TIMING - Starting main script at: Fri Jan 30 15:00:10 GMT 2026
TIMING - Starting wait at: Fri Jan 30 15:00:10 GMT 2026
/home/tsl30/ondemand/data/sys/dashboard/batch_connect/sys/jupyter/csd3/output/cad586e3-86c7-48bb-b093-8249dc27ee3f/script.sh: line 14: module: command not found
/home/tsl30/ondemand/data/sys/dashboard/batch_connect/sys/jupyter/csd3/output/cad586e3-86c7-48bb-b093-8249dc27ee3f/script.sh: line 17: module: command not found
/home/tsl30/ondemand/data/sys/dashboard/batch_connect/sys/jupyter/csd3/output/cad586e3-86c7-48bb-b093-8249dc27ee3f/script.sh: line 20: module: command not found
TIMING - Starting jupyter at: Fri Jan 30 15:00:10 GMT 2026
+ jupyter notebook --config=/home/tsl30/ondemand/data/sys/dashboard/batch_connect/sys/jupyter/csd3/output/cad586e3-86c7-48bb-b093-8249dc27ee3f/config.py
/home/tsl30/ondemand/data/sys/dashboard/batch_connect/sys/jupyter/csd3/output/cad586e3-86c7-48bb-b093-8249dc27ee3f/script.sh: line 27: jupyter: command not found
Timed out waiting for Jupyter Notebook server to open port 61834!
TIMING - Wait ended at: Fri Jan 30 15:01:11 GMT 2026
Cleaning up...
```
I do not understand what this means! Help!!
Best wishes,
Tim
Sent from Outlook for Mac",Interactive Jupyter Notebooks crashing before loading,,,ok,,,,tickets,ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""software_version"", ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [""Jupyter Notebooks""], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": true}",r1:unknown/ticket_memory/current:HPCSSUP-65771 | r2:unknown/ticket_memory/current:HPCSSUP-99376 | r3:unknown/ticket_memory/current:HPCSSUP-86972,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,both,local_official,yes,no,local_operational,no,yes,0.9999999999875,0.8,0.27,1.0,
tickets_only,HPCSSUP-98311,"Dear CSD3 support,
I am trying to compile the newest release version of LAMMPS on Ampere with the GPU package. Following the instructions on [https://docs.hpc.cam.ac.uk/hpc/software-packages/lammps.html](https://docs.hpc.cam.ac.uk/hpc/software-packages/lammps.html) leads to an error when running a benchmark:
Cuda driver error 1 in call at file '/home/dc-bole2/git/lammps_amp/lib/gpu/geryon/nvd_kernel.h' in line 340.
Cuda driver error 1 in call at file '/home/dc-bole2/git/lammps_amp/lib/gpu/geryon/nvd_kernel.h' in line 340.
Cuda driver error 1 in call at file '/home/dc-bole2/git/lammps_amp/lib/gpu/geryon/nvd_kernel.h' in line 340.
Cuda driver error 1 in call at file '/home/dc-bole2/git/lammps_amp/lib/gpu/geryon/nvd_kernel.h' in line 340.
--------------------------------------------------------------------------
MPI_ABORT was invoked on rank 1 in communicator MPI_COMM_WORLD
with errorcode -1.
NOTE: invoking MPI_ABORT causes Open MPI to kill all MPI processes.
You may or may not see output from other processes, depending on
exactly when Open MPI kills them.
--------------------------------------------------------------------------
This is working without any issues when using version stable_29Aug2024_update2 as per the instructions. By any chance, do you happen to have any information on how to compile a more recent version of LAMMPS?
Many thanks,
Max",Compiling LAMMPS on Ampere,,,ok,,,,tickets,ticket_memory,"{""module_names"": [], ""partition_names"": [""ampere""], ""query_type"": ""software_version"", ""scope_family_names"": [""ampere""], ""scope_required"": true, ""service_names"": [], ""software_names"": [""LAMMPS Molecular Dynamics Simulator""], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": true}",r1:unknown/ticket_memory/current:HPCSSUP-60806 | r2:unknown/ticket_memory/current:HPCSSUP-59845 | r3:unknown/ticket_memory/current:HPCSSUP-92030,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,both,local_and_external,yes,no,software_version,yes,yes,0.9166666666361111,0.0,0.51,0.125,
tickets_only,HPCSSUP-98292,"Dear Support,
Can someone please address this one from yesterday and today? Thanks.
Regards,
Muhammad Ahmed
________________________________
From: Jun Yao Chan <jun@revax.co.uk>
Sent: 27 January 2026 12:34
To: HPC JIRA service desk inbox <jiraservice@hpc.cam.ac.uk>
Cc: Alex Bartlam <Alex@revax.co.uk>; Jack Mander <jack@revax.co.uk>
Subject: DAWN Access Assistance
Hi,
I am looking to gain access to the DAWN Supercomputer, some of my colleagues already have access but I am not set up with an account yet. Are you able to set up login details for my account?
Here is the all the details:
Name: Jun Yao Chan
Email: jun@revax.co.uk
SSH keys: AAAAC3NzaC1lZDI1NTE5AAAAIL+klunbwQNR+EoEuzyqe0y0HGjf25GM3hIfka8DL1Ra
Thanks.
Regards,
Jun",Fw: DAWN Access Assistance,,,ok,,,,tickets,ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [""pvc""], ""scope_required"": true, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [""Dawn - Intel GPU (PVC) Nodes""], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-98058 | r2:unknown/ticket_memory/current:HPCSSUP-67508 | r3:unknown/ticket_memory/current:HPCSSUP-93133,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,tickets,none,yes,no,local_operational,no,yes,0.99999999995,0.875,0.29,0.875,
tickets_only,HPCSSUP-98278,"Dear HPC support team,
I have received the email that the HPC login issue has been resolved. But since yesterday evening till now, I still cannot login via the web portal [https://login-web.hpc.cam.ac.uk/](https://login-web.hpc.cam.ac.uk/). I wonder if this issue has been resolved or not.
Best,
Yiran",Cannot login to the HPC web portal,,,ok,,,,tickets,ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Login-Web Interface""], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-86199 | r2:unknown/ticket_memory/unknown:HPCSSUP-76691 | r3:unknown/ticket_memory/unknown:HPCSSUP-86335,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,nan,0.1111111111111111,0.12,0.8571428571428571,
tickets_only,HPCSSUP-98277,"Good morning,
I have a question regarding the cluster’s behavior during reduced power consumption periods. I’ve noticed that jobs submitted during these windows are accepted and scheduled, but they execute at a significantly lower speed. This has led to several jobs timing out before completion, resulting in a loss of compute hours and requiring expensive reruns (even when requesting the same amount of resources as previously successful jobs).
Is there a way to prevent jobs from starting if the cluster is in a low-power state? Specifically, I’m looking for a requirement or constraint I can add to my job scripts (e.g., a specific #SLURM flag) to ensure they only run when full performance resources are available.
Thank you for your help!
Best regards,
Clara",Scheduling jobs during maintenance,,,ok,,,,tickets,ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-73417 | r2:unknown/ticket_memory/unknown:HPCSSUP-60781 | r3:unknown/ticket_memory/current:HPCSSUP-73766,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,0.0,0.0,0.25,0.3333333333333333,
tickets_only,HPCSSUP-98114,"Dear Support Desk,
*
Your name: Jiakai Chen
*
Your account/PI: Prof. Sebastian Schemm/ Prof. Simon Driscoll (account: schemm-sl+)
*
your job submission script: Job ID 21047257
*
the working directories or paths you are using (e.g. /rds/user/$USER/hpc-work/foo/bar/): /home/jc2405/Project/neuralgcm/neuralgcm
*
as much detail as possible on what you are working on, what you have tried, and error messages you receive:
The above script requests for 20 minutes of GPU (1 node) but it has been in the queue for around 15 hours, while it usually takes just around an hour. Can I check if that's expected? Thank you.
Best,
Kai",Unusually long queue time,,,ok,,,,tickets,ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Research Data Store""], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-59843 | r2:unknown/ticket_memory/current:HPCSSUP-81233 | r3:unknown/ticket_memory/current:HPCSSUP-59877,r1:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r2:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=0.016:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,0.9999999999875,0.8571428571428571,0.56,0.7777777777777778,
